Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
18000258,LOST OR STOLEN ITEM,2018-01-19T18:23:00,Closed - Non-Criminal Case,2018-01-19T14:00:00,2018-01-19T17:30:00,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,A University student reported losing her social security card. The case is ongoing.
18000260,LOST OR STOLEN ITEM,2018-01-19T19:23:00,Closed - Inactive,2018-01-12T15:00:00,2018-01-12T21:00:00,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",20.00,0.00,A non University affiliate reported losing their wallet. The case is currently under investigation.
18000266,FALSE INFORMATION - GIVEN TO OFC.,2018-01-20T01:25:00,Closed - Cleared by Arrest-Adult,2018-01-20T01:25:00,,,N 22ND ST & DUDLEY ST (STREET),0.00,0.00,Passenger on a traffic stop gave fake name to Officer. The passenger was lodged on a local warrant and False Information.
18000268,NARCOTICS - POSSESSION,2018-01-20T01:37:00,Closed - Cleared by Arrest-Adult,2018-01-20T01:37:00,,,N 16TH ST & S ST (STREET),0.00,0.00,"A vehicle was stopped for a traffic violation. The driver was cited/released for Possession of Marijuana < 1 oz, and Possession of Drug Paraphernalia."
18000270,ALCOHOL - DWI,2018-01-20T02:14:00,Closed - Cleared by Arrest-Adult,2018-01-20T02:14:00,,,N 17TH ST & P ST (STREET),0.00,0.00,A non-University affiliate was contacted on a traffic stop after failing to signal their lane change. Upon further investigation the driver was found to be intoxicated and was subsequently cited and released for DUI < .15 (.089 BAC) and Fail to Signal Turn.
18000269,NARCOTICS - POSSESSION,2018-01-20T02:38:00,Closed - Cleared by Arrest-Adult,2018-01-20T02:38:00,,,N ANTELOPE VALLEY PKWY & Salt Creek RDWY (STREET),0.00,0.00,"Officers contacted a non-University affiliate on a traffic stop due to an expired in-transit. A consensual search of the vehicle led to the discovery of drugs and drug paraphernalia. The lone occupant of the driver was cited and released for Possession of Marijuana < 1oz, and Possession of Drug Paraphernalia. The driver was also cited and lodged for Possession of Controlled Substance."
18000271,ALCOHOL - MINOR IN POSSESSION,2018-01-20T03:09:00,Closed - Cleared by Arrest-Adult,2018-01-20T03:09:00,,,N 16TH ST & W ST (SIDEWALK),0.00,0.00,Officers responded to a University student who was stumbling down the street. She was subsequently cited and released for Minor in Possession of Alcohol by Consumption (.179 BAC) and released to a sober party.
18000273,LARCENY - FROM BUILDING,2018-01-20T14:58:00,Closed - Cleared by Arrest-Adult,2018-01-20T02:00:00,2018-01-20T02:50:00,Schramm Hall,1130 N 14th St #822 (UNL RESIDENCE HALL),160.00,0.00,Two University of Nebraska students reported a left of items from their dorm room. Investigation is on-going.
18000274,ASSAULT - NON DOMESTIC,2018-01-20T18:32:00,Closed - Cleared by Arrest-Adult,2018-01-20T18:32:00,,Selleck Quad,600 N 15th St (STREET),0.00,0.00,A University of Nebraska student reported being assaulted by a non- affiliate individual stemming from a road rage incident. Investigation is on-going.
18000278,ALCOHOL - MINOR IN POSSESSION,2018-01-21T00:26:00,Closed - Cleared by Arrest-Adult,2018-01-21T00:26:00,,,1548 S Street (GOV'T PARKING LOT (UNL)),0.00,0.00,Student cited/released for MIP-C (.139 BAC).
18000280,NARCOTICS - POSSESSION,2018-01-21T04:50:00,Closed - Cleared by Arrest-Adult,2018-01-21T04:50:00,,,N 17TH ST & Q ST (STREET),0.00,0.00,"A vehicle was stopped for a traffic violation. The driver was cited/released for Possession of Drug Paraphernalia, Possession of Marijuana < 1oz, Violate Traffic Signal Device and Failure to Signal Turn. The driver was lodged on an active warrant."
18000283,TRAFFIC - SUSPENDED DRIVER,2018-01-21T23:31:00,Closed - Cleared by Arrest-Adult,2018-01-21T23:31:00,,,N ANTELOPE VALLEY PKWY & MILITARY RD (STREET),0.00,0.00,Non-affiliate cited/released for driving under revocation and no insurance.
18000286,ALCOHOL - MINOR IN POSSESSION,2018-01-22T01:31:00,Closed - Cleared by Arrest-Adult,2018-01-22T01:31:00,,Smith Hall,1120 N 14th St (UNL RESIDENCE HALL),0.00,0.00,Non-affiliate cited for MIP-C (.259 BAC) and taken to The Bridge.
18000295,LARCENY - FROM BUILDING,2018-01-22T17:09:00,Closed - Inactive,2018-01-22T16:00:00,2018-01-22T16:45:00,Sapp Recreation Facility,"841 N 14th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Student reported items stolen.
18000300,DISTURBANCE - OTHER,2018-01-22T21:44:00,Closed - Non-Criminal Case,2018-01-22T00:00:00,2018-01-22T21:44:00,,S 7TH ST & K ST (UNL RESIDENCE HALL),0.00,0.00,Disturbance between a UNL affiliate and non-affiliate that were formerly in a dating relationship.
18000302,NARCOTICS - POSSESSION,2018-01-22T23:32:00,Closed - Cleared by Arrest-Adult,2018-01-22T23:32:00,2018-01-22T23:32:00,Abel Hall,880 N 17th St (UNL RESIDENCE HALL),0.00,0.00,A narcotics complaint coming from a university dorm room. A University of Nebraska student was cited/released for Possession of Marijuana < 1oz. and Possession of Drug Paraphernalia.
18000303,NARCOTICS - POSSESSION,2018-01-23T02:10:00,Closed - Cleared by Arrest-Adult,2018-01-23T02:10:00,2018-01-23T02:10:00,Smith Hall,1120 N 14th St (UNL RESIDENCE HALL),0.00,0.00,Student cited/released for Possession of Drug Paraphernalia and Possession of Marijuana less than 1oz.
18000310,LOST OR STOLEN ITEM,2018-01-23T12:15:00,Closed - Inactive,2018-01-22T21:00:00,2018-01-22T23:30:00,,(SIDEWALK),250.00,0.00,Student reporting losing several items.
18000311,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2018-01-23T13:26:00,Closed - Inactive,2018-01-22T11:10:00,2018-01-23T10:51:00,,"1400 ""R"" Street (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Report of fraudulent activity involving a spoofed email address.
18000312,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-01-23T17:11:00,Closed - Unfounded,2018-01-23T11:30:00,2018-01-23T16:30:00,Welpton Courtroom Building,1875 N 42nd St (GOV'T PARKING LOT (UNL)),0.00,1000.00,Non affiliate reported a hit and run accident.
18000314,SS - CHECK WELFARE OF PERSON,2018-01-23T17:51:00,Closed - Inactive,,,Schramm Hall,1130 N 14th St (UNL RESIDENCE HALL),0.00,0.00,Officers conducted a check welfare on a student. She was found to be in good health and no additional assistance was needed.
18000317,FRAUD - IMPERSONATION,2018-01-23T19:32:00,Closed - Inactive,,,Love Memorial Hall,3420 Holdrege St (UNKNOWN),0.00,0.00,Case information only case closed.
18000320,KIDNAPPING - ATTEMPTED,2018-01-23T21:14:00,Closed - Inactive,2018-01-23T21:14:00,2018-01-23T20:50:00,,U ST & N 15TH ST (SIDEWALK),0.00,0.00,A University student reported being grabbed by an unknown male passenger of a vehicle. Investigation is on-going.
18000322,NARCOTICS - POSSESSION,2018-01-23T23:51:00,Closed - Cleared by Arrest-Adult,2018-01-23T23:51:00,,515 N 19th Parking Lot Vine to,515 N 19th St (GOV'T PARKING LOT (UNL)),0.00,0.00,A narcotics report in a university parking lot. A student and a non-affiliate individual were contacted due to smoking marijuana. The non-affiliate was cited/released for Possession of Marijuana < 1oz and Possession of Drug Paraphernalia.
18000327,ACCIDENTS - P.D. NOT REPORTABLE,2018-01-24T08:10:00,Closed - Non-Criminal Case,2018-01-24T06:54:00,,Sheldon Museum of Art,451 N 12th St (GOV'T PARKING LOT (UNL)),0.00,500.00,Garbage truck backed into a railing causing minor damage.
18000333,OUTSIDE - O.P.S. OTHER,2018-01-24T13:16:00,Closed - Inactive,,,UNL Police,300 N 17th St (UNKNOWN),0.00,0.00,UNL Health Center reported possible assault that happen off campus.
18000337,SUSPICIOUS PERSON,2018-01-24T15:46:00,Closed - Inactive,,,The Courtyards,733 N 17th St (GOV'T PARKING LOT (UNL)),0.00,0.00,University student reported a suspicious person parking in a parking lot exhibiting odd behaviors.
18000338,LOST OR STOLEN ITEM,2018-01-24T16:53:00,Closed - Non-Criminal Case,,,UNL Police,"300 N 17th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,A University student reported losing their passport.
18000342,ALCOHOL - MINOR IN POSSESSION,2018-01-24T23:31:00,Closed - Cleared by Arrest-Adult,2018-01-24T23:31:00,,,N 19TH ST & S ST (SIDEWALK),0.00,0.00,MIP-C with UNL affiliate contacted at N 19 St/S St. BAC registered at detox .199.
18000344,NARCOTICS - POSSESSION,2018-01-25T02:56:00,Closed - Cleared by Arrest-Adult,2018-01-25T02:56:00,2018-01-25T02:56:00,,N 18TH ST & Q ST (SIDEWALK),0.00,0.00,"Non-UNL affiliate cited/lodged for Possession of Controlled Substance and Possession of Burglar Tools, and cited/released for Possession of Drug Paraphernalia from N 18 St/Q St."
18000349,SEX OFFENSE - MOLEST/FONDLING,2018-01-25T20:48:00,Closed - Unfounded,2018-01-25T20:48:00,,Stadium West,1100 T St (SIDEWALK),0.00,0.00,Possible sexual assault of UNL affiliate in the area west of Memorial Stadium. Investigation continues.
18000354,ALCOHOL - DWI,2018-01-26T03:12:00,Closed - Cleared by Arrest-Adult,2018-01-26T03:12:00,,U Stop,N 17TH ST & Q ST (CONVENIENCE STORE),0.00,0.00,"Felony cite/lodge of non-UNL affiliate for DUI 3rd offense with refusal and resisting arrest at U-Stop, 240 N 17 St."
18000359,ACCIDENTS - P.D. NOT REPORTABLE,2018-01-26T13:57:00,Closed - Non-Criminal Case,,,,831 North 16th St. (GOV'T PARKING LOT (UNL)),0.00,80.00,Officers responded to a non-injury motor vehicle accident between a truck and a motorcycle.
18000363,OUTSIDE CRIME - REPORTS OUTSIDE JURISDICTION,2018-01-26T18:03:00,Closed - Non-Criminal Case,2018-01-18T18:00:00,2018-01-19T06:00:00,,(GOV'T PARKING GARAGE (UNL)),0.00,0.00,University related items reported stolen out Saunders County.
18000372,TRAFFIC - SUSPENDED DRIVER,2018-01-27T00:50:00,Closed - Cleared by Arrest-Adult,2018-01-27T00:50:00,,,N ANTELOPE VALLEY PKWY & Q ST (STREET),0.00,0.00,DUS stemming from traffic stop at AVP/Q St with non-UNL affiliate.
18000374,ALCOHOL - MINOR IN POSSESSION,2018-01-27T01:19:00,Closed - Cleared by Arrest-Adult,2018-01-27T01:19:00,,,N 16TH ST & S ST (STREET),0.00,0.00,"Four MIP-C's stemming from traffic stop a N 16 St/S St. Four of the five parties involved are UNL affiliates, and were all cited/released for MIP-C and one for a traffic related offense. BAC's were: .027, .025, .099, and .019."
18000373,ALCOHOL - DRUNK,2018-01-27T01:39:00,Closed - Non-Criminal Case,2018-01-27T01:39:00,,,N 9TH ST & O ST (SIDEWALK),0.00,0.00,"Contact with intoxicated non-UNL affiliate at 9th St/O St. Male party was transported to Detox, BAC .208."
18000376,ALCOHOL - MINOR IN POSSESSION,2018-01-27T02:22:00,Closed - Cleared by Arrest-Adult,2018-01-27T02:22:00,,,N 16TH ST & U ST (SIDEWALK),0.00,0.00,"Contact with intoxicated UNL affiliate, who was ultimately cited/released for MIP-C. BAC was .224 on a partial breath sample."
18000377,ALCOHOL - MINOR IN POSSESSION,2018-01-27T02:35:00,Closed - Cleared by Arrest-Adult,2018-01-27T02:35:00,,Neihardt Residence Center,540 N 16th St (UNL RESIDENCE HALL),0.00,0.00,MIP of UNL affiliate and MIP-C of non-affiliate at Neihardt Residence Hall. Both parties cited/released. BAC .065
18000378,DISTURBANCE - OTHER,2018-01-27T02:35:00,Closed - Non-Criminal Case,2018-01-27T02:00:00,2018-01-27T02:35:00,Neihardt Residence Center,540 N 16th St (UNL RESIDENCE HALL),0.00,0.00,Disturbance between a UNL affiliate and a non-affiliate acquaintance stemming from MIP-C case at Neihardt Residence Center.
18000384,DISTURBANCE - OTHER,2018-01-27T13:59:00,Closed - Non-Criminal Case,,,UNL Police,"300 N 17th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,A University student discussed concerns about another University affiliate.
18000386,LOST OR STOLEN ITEM,2018-01-27T17:44:00,Closed - Non-Criminal Case,2018-01-26T20:00:00,2018-01-27T08:00:00,,N 10TH ST & Y ST (SIDEWALK),87.00,0.00,A University student reported losing their wallet at an unknown location.
18000387,WEAPONS - CONCEALED,2018-01-27T22:55:00,Closed - Cleared by Arrest-Adult,2018-01-27T22:55:00,,,N 14TH ST & Q ST (STREET),0.00,0.00,Carrying a concealed weapon violation with non-UNL affiliate from traffic stop at N 14 St/Q St. Female party was cited/released.
18000388,ALCOHOL - DRUNK,2018-01-28T00:53:00,Closed - Non-Criminal Case,2018-01-28T00:53:00,,,N ANTELOPE VALLEY PKWY & R ST (SIDEWALK),0.00,0.00,"Contact with intoxicated non-UNL affiliate at North AVP/S St. Male party was transported to Detox, BAC .209."
18000390,ALCOHOL - OPEN CONTAINER,2018-01-28T01:53:00,Closed - Cleared by Arrest-Adult,2018-01-28T01:53:00,,,ANTELOPE VALLEY PARKWAY & VINE ST (STREET),0.00,0.00,Non-UNL affiliate cited/released for open container of alcohol in motor vehicle from traffic stop at N Antelope Valley Parkway/Salt Creek Roadway.
18000391,ALCOHOL - DWI,2018-01-28T02:14:00,Closed - Cleared by Arrest-Adult,2018-01-28T02:14:00,,,Q ST & N 17TH ST (STREET),0.00,0.00,A University of Nebraska student was cited/released for DWI < .150 from a traffic stop. BAC .092
18000392,ALCOHOL - DRUNK,2018-01-28T03:13:00,Closed - Non-Criminal Case,2018-01-28T03:13:00,,,333 S 13th Street (HOTEL/MOTEL),0.00,0.00,A report of an intoxicated male at a local hotel. The non-affiliate male was placed into civil protective custody due to alcohol intoxication and transported to The Bridge for further care.
18000396,DISTURBANCE - OTHER,2018-01-28T16:15:00,Closed - Non-Criminal Case,,,UNL Police,"300 N 17th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Student reported unknown person posted photos of him on a social media site.
18000400,NARCOTICS - POSSESSION,2018-01-29T00:04:00,Closed - Cleared by Arrest-Adult,2018-01-29T00:04:00,,Abel Hall,880 N 17th St (UNL RESIDENCE HALL),0.00,0.00,A report of narcotic activity at a university dorm room. Two students were cited/released for Possession of Marijuana < 1 oz and MIP. One of the students also received a citation for Possession of Drug Paraphernalia.
18000402,TRESPASSING,2018-01-29T04:21:00,Closed - Non-Criminal Case,2018-01-29T04:21:00,,Nebraska Union,1400 R St (UNL RESIDENCE HALL),0.00,0.00,A report of a male (non-affiliate) trespassing at the City Union. The male was issued a UNL Trespass Policy Letter and escorted from the building.
18000404,SS - CHECK WELFARE OF PERSON,2018-01-29T11:29:00,Closed - Non-Criminal Case,2018-01-29T10:30:00,,Alexander Building,"1410 Q St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Employee contacted after making statements about self-harm.
18000407,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-01-29T12:33:00,Closed - Cleared by Arrest-Adult,2018-01-25T20:45:00,2018-01-26T14:00:00,19th & Vine Parking Garage,1830 Vine St (GOV'T PARKING LOT (UNL)),0.00,600.00,A report of a hit and run to a parked vehicle occurring in the garage.
18000408,LARCENY - STOLEN BIKE,2018-01-29T13:48:00,Closed - Inactive,2018-01-26T14:30:00,2018-01-29T08:20:00,The Courtyards,733 N 17th St (SIDEWALK),365.00,0.00,Student reported their bike stolen.
18000417,VANDALISM - OTHER,2018-01-29T21:42:00,Closed - Cleared by Exception,2018-01-29T21:42:00,,Eastside Suites,433 N 19th St (UNL RESIDENCE HALL),0.00,30.00,A belated vandalism report occurring at The Eastside Suites. A UNL staff member reported damage to a painted wall caused by a student. Investigation is on-going.
18000419,NARCOTICS - POSSESSION,2018-01-29T23:38:00,Closed - Cleared by Arrest-Adult,2018-01-29T23:38:00,,,N 21ST ST & Y ST (STREET),0.00,0.00,"A vehicle was stopped for a traffic violation. The driver, a University of Nebraska student was cited/released for Violating a Stop Sign, MIP, Possession of Marijuana < 1oz. and Possession of Drug Paraphernalia."
18000420,NARCOTICS - POSSESSION,2018-01-29T23:41:00,Closed - Cleared by Arrest-Adult,2018-01-29T23:41:00,,The Robert E. Knoll Residential Center,440 N 17th St (UNL RESIDENCE HALL),0.00,0.00,A report of narcotic activity in a university dorm room. Officer's contacted a student who was in their and they were cited/released for Possession of Marijuana < 1oz and Possession of Drug Paraphernalia.
18000421,DISTURBANCE - OTHER,2018-01-30T08:30:00,Closed - Non-Criminal Case,,,Oldfather Hall,"660 N 12th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Civil issue between two graduate students over a broken lease.
OS18001,SEX OFFENSE - RAPE,2018-01-30T13:43:00,Closed - Inactive,2018-01-15T12:00:00,,Abel Hall,On-campus Student Housing,0.00,0.00,A female reported that a male had unwanted sexual contact with her after she had withdrawn her consent to the activity.
18000426,MEDICAL EMERGENCY,2018-01-30T18:11:00,Closed - Non-Criminal Case,2018-01-30T18:00:00,2018-01-30T18:00:00,Sapp Recreation Facility,"841 N 14th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Student reported receiving injury while playing basketball.
18000436,DISTURBANCE - OTHER,2018-01-31T14:14:00,Closed - Inactive,2018-01-30T17:45:00,2018-01-30T17:55:00,Hardin Hall,"1600 N 33rd St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Student reported a disturbance.
18000438,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-01-31T15:45:00,Closed - Unfounded,2018-01-29T16:15:00,2018-01-29T18:00:00,,N 16TH ST & W ST (GOV'T PARKING LOT (UNL)),0.00,700.00,Student reported hit and run accident.
18000441,VANDALISM - OTHER,2018-01-31T19:49:00,Closed - Inactive,2018-01-31T17:30:00,2018-01-31T19:45:00,,N 35TH ST & CENTER ST (STREET),0.00,100.00,University student reported damage to their motor vehicle. The case is currently under investigation.
18000447,LOST OR STOLEN ITEM,2018-02-01T00:53:00,Closed - Non-Criminal Case,2018-01-04T00:01:00,2018-01-06T00:53:00,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Lost or stolen passport of UNL student. Investigation continues.
18000448,NARCOTICS - POSSESSION,2018-02-01T01:17:00,Closed - Cleared by Arrest-Adult,2018-02-01T01:17:00,,Harper Hall,1150 N 14th St (UNL RESIDENCE HALL),0.00,0.00,UNL affiliate cited/released for possession of marijuana and possession of drug paraphernalia at Harper Hall.
18000450,ALCOHOL - MINOR IN POSSESSION,2018-02-01T02:08:00,Closed - Cleared by Arrest-Adult,2018-02-01T02:08:00,,Sandoz Hall,820 N 17th St (UNL RESIDENCE HALL),0.00,0.00,UNL affiliate cited/released for MIP-C at Abel-Sandoz Welcome Center. BAC was .138.
18000457,MISC - OTHER,2018-02-01T16:46:00,Closed - Inactive,2018-01-31T08:00:00,2018-02-01T15:00:00,Alpha Chi Omega,716 N 16th St (MULTI-DWELLING (7 + UNITS) off campus),0.00,0.00,A student reported receiving a suspicious item. The case is currently under investigation.
18000460,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-02-01T20:44:00,Closed - Cleared by Exception,2018-02-01T20:44:00,,14th & Avery Parking Garage,1111 N 14th St (GOV'T PARKING GARAGE (UNL)),0.00,0.00,Hit and run accident by unknown vehicle to mechanical gate arm at 14th & Avery Parking Garage. Arm valued at $50. Investigation continues.
18000462,LARCENY - STOLEN BIKE,2018-02-01T22:51:00,Closed - Inactive,2018-02-01T14:00:00,2018-02-01T22:45:00,Scott Engineering Center,844 N 16th St (SIDEWALK),500.00,10.00,Stolen bicycle from Scott Engineering Center. Follow up to continue.
18000467,ALCOHOL - DWI,2018-02-02T01:57:00,Closed - Cleared by Arrest-Adult,2018-02-02T01:57:00,,,ANTELOPE VALLEY PARKWAY & N 17TH ST (STREET),0.00,0.00,"Traffic stop at N 17 St/Y St where a non-UNL affiliate was cited/released for DUI, DUS, No headlights after dark and cited/lodged for active warrants. UNL student passenger was cited/released for possession of marijuana and possession of drug paraphernalia."
18000472,VANDALISM - BY GRAFFITI,2018-02-02T11:47:00,Closed - Inactive,,,Nebraska Hall,900 N 16th St (UNL ACADEMIC BUILDING),0.00,0.00,Reported graffiti near Nebraska Hall.
18000477,LOST OR STOLEN ITEM,2018-02-02T17:09:00,Closed - Inactive,2018-02-02T16:28:00,2018-02-02T16:42:00,Wick Alumni Center,"1520 R St (UNL SUPPORT FACILITY (office, service))",7.00,0.00,A University student reported losing their card holder. The case is currently under investigation.
18000482,NARCOTICS - POSSESSION,2018-02-02T21:52:00,Closed - Cleared by Arrest-Adult,2018-02-02T21:52:00,,19th & Vine Parking Garage,1830 Vine St (GOV'T PARKING GARAGE (UNL)),0.00,0.00,Two University students were contacted in a parking lot for suspected narcotics activity. A probable cause search of their vehicle produced drugs and paraphernalia. They were both subsequently cited and released for Possession of Marijuana <1oz and Possession of Drug Paraphernalia.
18000483,NARCOTICS - POSSESSION,2018-02-02T22:12:00,Closed - Cleared by Arrest-Adult,2018-02-02T22:12:00,,HSS North Lot,1220 N 14th St (GOV'T PARKING LOT (UNL)),0.00,0.00,"A report of narcotic activity in a university parking lot. Four students and one non-affiliate male were contacted by UPD. The non-affiliate male was cited/released for Possession of Marijuana < 1oz, and Possession of Drug Paraphernalia."
18000484,ALCOHOL - DRUNK,2018-02-02T23:09:00,Closed - Non-Criminal Case,2018-02-02T23:09:00,,UNL Police,300 N 17th St (GOV'T PARKING GARAGE (UNL)),0.00,0.00,A non-affiliate male was sleeping in a university parking garage lobby. The male was placed into civil protective custody due to alcohol intoxication and transported to The Bridge for further care.
18000485,ALCOHOL - MINOR IN POSSESSION,2018-02-03T02:28:00,Closed - Cleared by Arrest-Adult,2018-02-03T02:28:00,,The Village,1055 N 16th St (GOV'T PARKING LOT (UNL)),0.00,0.00,A University student was contacted on the street due to their intoxication level. They were transported to The Bridge and was cited and released for Minor in Possession of Alcohol by Consumption (.106 BAC).
18000486,NARCOTICS - POSSESSION,2018-02-03T02:59:00,Closed - Cleared by Arrest-Adult,2018-02-03T02:59:00,,HSS North Lot,1220 N 14th St (GOV'T PARKING LOT (UNL)),0.00,0.00,Two University students were contacted in a parking lot due to suspected narcotics activity. One was cited and released for Possession of Drug Paraphernalia and the other was cited and released for Possession of Marijuana < 1oz and Possession of Drug Paraphernalia.
18000473,VANDALISM - BY GRAFFITI,2018-02-03T10:11:00,Closed - Inactive,,,Theodore Jorgensen Hall,855 N 16th St (UNL ACADEMIC BUILDING),0.00,0.00,Reported graffiti near Jorgensen Hall.
18000491,DISTURBANCE - OTHER,2018-02-03T22:57:00,Closed - Non-Criminal Case,2018-02-03T22:57:00,,,N 16TH ST & R ST (STREET),0.00,0.00,A University of Nebraska student reported being approached by a non-affiliate male while walking to their car. The student felt uncomfortable and reported the interaction to UPD. The non-affiliate male was contacted and made aware of the report.
18000492,SUSPICIOUS VEHICLE,2018-02-04T00:42:00,Closed - Non-Criminal Case,2018-02-04T00:42:00,,Agricultural Research Farm,8301 Havelock Ave (GOV'T LOT/FIELD (UNL)),0.00,0.00,Contact made with a non-affiliate who appeared to have permission to be on the property.
18000494,NARCOTICS - POSSESSION,2018-02-04T01:40:00,Closed - Cleared by Arrest-Adult,2018-02-04T01:40:00,,Harper Hall,1150 N 14th St (GOV'T PARKING LOT (UNL)),0.00,0.00,Three students cited/released for possession of marijuana < 1oz and possession of drug paraphernalia.
18000495,MEDICAL EMERGENCY,2018-02-04T05:22:00,Closed - Non-Criminal Case,2018-02-04T05:22:00,,University Suites,1780 R St (UNL RESIDENCE HALL),0.00,0.00,Student transported to the hospital for an undetermined medical issue.
18000498,TRESPASSING,2018-02-05T00:13:00,Closed - Cleared by Arrest-Adult,2018-02-05T00:13:00,,The Village,1055 N 16th St (UNL RESIDENCE HALL),0.00,0.00,"A report of narcotic activity at a university dorm room. One student and a non-affiliate female were contacted. The student was cited/released for Possession of Marijuana < 1oz, Possession of Drug Paraphernalia and MIP. The non-affiliate female was cited/released for Possession of Marijuana < 1oz and Possession of Drug Paraphernalia."
18000499,NARCOTICS - POSSESSION,2018-02-05T00:59:00,Closed - Cleared by Arrest-Adult,2018-02-05T00:59:00,,Abel Hall,880 N 17th St (UNL RESIDENCE HALL),0.00,0.00,"A report of possible narcotic activity outside of Abel Hall. Officer's contacted two students who were cited/released for Possession of Marijuana <1 oz, Possession of Drug Paraphernalia and MIP-C. One of the students were placed into civil protective custody due to alcohol intoxication and transported to The Bridge for further care. BAC.267"
18000582,MISC - OTHER,2018-02-05T10:12:00,Open,,,,(UNKNOWN),0.00,0.00,UPD received the report of concerns regarding a university student.  Further investigation determined that no law violations occurred.
18000501,LARCENY - STOLEN BIKE,2018-02-05T11:45:00,Closed - Inactive,2018-02-02T11:00:00,2018-02-05T10:10:00,Phi Kappa Theta,303 N 17th St (SIDEWALK),659.00,10.00,Bicycle stolen from the bike rack on the north side of the house.
18000506,LARCENY - STOLEN BIKE,2018-02-05T16:24:00,Closed - Non-Criminal Case,2018-01-30T12:00:00,2018-02-05T16:00:00,Hamilton Hall,639 N 12th St (SIDEWALK),85.00,0.00,Student report their bike taken.
18000508,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-02-05T17:31:00,Closed - Cleared by Arrest-Adult,2018-02-04T08:00:00,2018-02-05T16:00:00,The 50-50,1801 R St (GOV'T PARKING GARAGE (UNL)),0.00,500.00,Student reported hit and run to their vehicle.
18000512,DISTURBANCE - OTHER,2018-02-05T22:23:00,Closed - Non-Criminal Case,2018-02-05T22:23:00,,,(INTERNET/CYBERSPACE),0.00,0.00,A University of Nebraska student reported they had received several concerning emails.
18000513,NARCOTICS - POSSESSION,2018-02-06T00:09:00,Closed - Cleared by Arrest-Adult,2018-02-06T00:09:00,,,N 22ND ST & U ST (STREET),0.00,0.00,A vehicle was contacted by officer's near Trago park. The non-affiliate driver was cited/released for Possession of Marijuana < 1oz.
18000515,MEDICAL EMERGENCY,2018-02-06T09:28:00,Closed - Non-Criminal Case,2018-02-06T09:28:00,,Howard L. Hawks Hall,730 N 14th St (UNL ACADEMIC BUILDING),0.00,0.00,Student transported to Saint Elizabeth's after falling.
18000519,VANDALISM - BY GRAFFITI,2018-02-06T11:09:00,Closed - Inactive,,,Love Library North & Link,"1300 R St (UNL SUPPORT FACILITY (office, service))",0.00,50.00,Report of graffiti on an exterior wall.
18000521,TELEPHONE - OBSCENE CALLS,2018-02-06T13:16:00,Closed - Inactive,2018-02-06T13:02:00,2018-02-06T13:15:00,Nebraska Hall,900 N 16th St (UNL ACADEMIC BUILDING),0.00,0.00,Staff members reported receiving threats over UNLCHAT.
18000522,DISTURBANCE - OTHER,2018-02-06T13:40:00,Closed - Inactive,,,Westbrook Music Building,"1104 R St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Staff member reported a disturbance.
18000528,VANDALISM - OTHER,2018-02-06T17:29:00,Closed - Non-Criminal Case,2018-02-06T17:29:00,,Varner Hall,"3835 Holdrege St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Possible damage caused by vehicle.
18000529,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-02-06T18:10:00,Closed - Inactive,2018-02-06T09:00:00,2018-02-06T18:00:00,,330 N 10th St. (GOV'T PARKING LOT (UNL)),0.00,250.00,Staff member reported hit and run to their vehicle.
18000531,FIRE - FALSE ALARM,2018-02-06T18:22:00,Closed - Inactive,2018-02-06T18:22:00,,Hamilton Hall,639 N 12th St (UNL ACADEMIC BUILDING),0.00,0.00,Report of fire alarm in UNL building.
18000532,LARCENY - FROM BUILDING,2018-02-06T21:17:00,Closed - Cleared by Arrest-Adult,2018-02-06T21:17:00,,Eastside Suites,433 N 19th St (UNL RESIDENCE HALL),1200.00,0.00,A University of Nebraska student reported a theft of their computer from a study room at the Eastside Suites. Investigation is on-going.
